Country	Year	Temperature
Belize	2002	27.42453703703702
Belize	2003	27.4712219144352
Belize	2004	27.424469413233467
Belize	2005	27.604779993668906
Belize	2006	27.29487179487181
Belize	2007	27.647757697456505
Belize	2008	27.34833971902938
Belize	2009	27.551067780872778
Belize	2010	27.178824253616494
Belize	2011	27.462404870624063
Belize	2012	27.2768670309654
Belize	2013	27.089649923896495
Belize	2014	27.126415671870227
Belize	2015	27.593101343101317
Belize	2016	27.39993861264581
Belize	2017	27.366666666666642
Belize	2018	27.230246913580253
Belize	2019	27.678427731352542
Belize	2020	27.161654135338356
Bolivia	1995	7.54824961948249
Bolivia	1996	6.784608378870668
Bolivia	1997	7.247488584474886
Bolivia	1998	8.303016312711607
Bolivia	1999	6.855921855921851
Bolivia	2000	6.826940639269403
Bolivia	2001	7.116910866910867
Bolivia	2002	7.636419753086418
Bolivia	2003	7.64119091467157
Bolivia	2004	7.711596842744388
Bolivia	2005	7.595585996955859
Bolivia	2006	7.031659056316588
Bolivia	2007	7.1414835164835155
Bolivia	2008	6.809611264156719
Bolivia	2009	7.296855921855922
Bolivia	2010	7.863165905631659
Bolivia	2011	7.2482496194824915
Bolivia	2012	7.392531876138442
Bolivia	2013	7.78543005815733
Bolivia	2014	7.92234499693063
Bolivia	2015	7.844780219780226
Bolivia	2016	8.282995702885207
Bolivia	2017	7.904870624048702
Bolivia	2018	7.458179012345675
Bolivia	2019	7.84398148148149
Bolivia	2020	8.916252072968492
Barbados	1995	27.36706349206352
Barbados	1996	27.19221298861186
Barbados	1997	27.100000000000005
Barbados	1998	27.5195987654321
Barbados	1999	26.968559218559232
Barbados	2000	26.792085235920855
Barbados	2001	27.052946593001824
Barbados	2002	27.349382716049345
Barbados	2003	27.389374797538064
Barbados	2004	27.40921787709497
Barbados	2005	27.812176560121742
Barbados	2006	27.593911719939108
Barbados	2007	27.264969135802485
Barbados	2008	26.82489257213013
Barbados	2009	27.290445665445677
Barbados	2010	27.801522070015228
Barbados	2011	27.43652968036528
Barbados	2012	27.0195810564663
Barbados	2013	27.092085235920884
Barbados	2014	27.03266178266179
Barbados	2015	27.462759462759426
Barbados	2016	27.54158993247392
Barbados	2017	27.05048409405257
Barbados	2018	26.1990407673861
Brazil	1995	21.754946727549473
Brazil	1996	21.70871281117183
Brazil	1997	21.569558599695583
Brazil	1998	22.66420845624385
Brazil	1999	21.78864401591674
Brazil	2000	22.462252663622532
Brazil	2001	22.2693833943834
Brazil	2002	22.355401234567918
Brazil	2003	21.209825528007325
Brazil	2004	22.52732240437159
Brazil	2005	21.116894977168958
Brazil	2006	20.685083713850833
Brazil	2007	21.351953601953603
Brazil	2008	21.208295071931445
Brazil	2009	21.92506105006105
Brazil	2010	22.39528158295282
Brazil	2011	21.57686453576865
Brazil	2012	21.870825743776567
Brazil	2013	22.042770167427694
Brazil	2014	23.03106825834099
Brazil	2015	21.80036630036629
Brazil	2016	22.203959484346232
Brazil	2017	22.043378995433795
Brazil	2018	21.028703703703698
Brazil	2019	23.16820987654322
Brazil	2020	23.245439469320065
Brazil	1995	24.78310502283108
Brazil	1996	24.133272616879147
Brazil	1997	24.208986415882976
Brazil	1998	24.86750730994151
Brazil	1999	23.709295167743946
Brazil	2000	24.055707762557073
Brazil	2001	24.63034188034189
Brazil	2002	25.074334898278543
Brazil	2003	24.57897153351699
Brazil	2004	23.89996964177292
Brazil	2005	24.509132420091326
Brazil	2006	24.18660578386604
Brazil	2007	23.663308913308907
Brazil	2008	23.08647076828894
Brazil	2009	23.82707570207571
Brazil	2010	24.857534246575348
Brazil	2011	23.941552511415534
Brazil	2012	24.574833029751062
Brazil	2013	24.778386605783865
Brazil	2014	24.901285583103753
Brazil	2015	25.18192918192918
Brazil	2016	24.794966236955187
Brazil	2017	24.692694063926957
Brazil	2018	24.91975308641975
Brazil	2019	25.26369545032497
Brazil	2020	25.042188805346704
Brazil	1995	19.823744292237457
Brazil	1996	19.73345476624165
Brazil	1997	20.338164251207733
Brazil	1998	20.47052845528454
Brazil	1999	20.14779005524865
Brazil	2000	20.433028919330297
Brazil	2001	21.153998778998773
Brazil	2002	20.98981481481481
Brazil	2003	20.60759106213652
Brazil	2004	19.398603521554342
Brazil	2005	20.157990867579937
Brazil	2006	20.045814307458166
Brazil	2007	20.40796703296705
Brazil	2008	19.63896541169268
Brazil	2009	20.028540903540915
Brazil	2010	20.079604261796046
Brazil	2011	19.714916286149176
Brazil	2012	20.51214329083182
Brazil	2013	19.961643835616428
Brazil	2014	20.90633608815428
Brazil	2015	20.865079365079367
Brazil	2016	20.10159607120933
Brazil	2017	20.19269406392695
Brazil	2018	20.133733456448134
Brazil	2019	20.82714329928815
Brazil	2020	20.9900497512438
Colombia	1995	12.992216117216124
Colombia	1996	12.824074074074074
Colombia	1997	13.461948249619484
Colombia	1998	14.085014409221902
Colombia	1999	13.36392009987517
Colombia	2000	12.966818873668196
Colombia	2001	13.244658119658137
Colombia	2002	13.789660493827169
Colombia	2003	13.47191528545119
Colombia	2004	13.110048573163336
Colombia	2005	13.33926940639269
Colombia	2006	13.244505494505484
Colombia	2007	13.063513927150296
Colombia	2008	12.902933832709111
Colombia	2009	13.610653235653249
Colombia	2010	13.852054794520548
Colombia	2011	13.779756468797565
Colombia	2012	13.530358227079532
Colombia	2013	13.80015220700152
Colombia	2014	13.81257631257631
Colombia	2015	14.15338827838828
Colombia	2016	14.348526703499076
Colombia	2017	13.950228310502277
Colombia	2018	13.875771604938253
Colombia	2019	14.257195914577537
Colombia	2020	14.48341625207297
Costa Rica	1995	22.75938069216756
Costa Rica	1996	22.805306799336655
Costa Rica	1997	22.939240893786337
Costa Rica	1998	23.194753086419727
Costa Rica	1999	21.937271062271048
Costa Rica	2000	22.350168350168357
Costa Rica	2001	22.93878175696358
Costa Rica	2002	23.391519653358085
Costa Rica	2003	23.04989286807467
Costa Rica	2004	22.95665445665447
Costa Rica	2005	22.33242009132419
Costa Rica	2006	22.579147640791486
Costa Rica	2007	22.45665445665446
Costa Rica	2008	22.031680440771346
Costa Rica	2009	22.700854700854713
Costa Rica	2010	22.467123287671217
Costa Rica	2011	22.297108066971063
Costa Rica	2012	22.433667273831208
Costa Rica	2013	22.583561643835615
Costa Rica	2014	22.795787545787555
Costa Rica	2015	23.22008547008546
Costa Rica	2016	22.960208142026342
Costa Rica	2017	22.712937595129386
Costa Rica	2018	22.704938271604927
Costa Rica	2019	23.058341070875887
Costa Rica	2020	23.855306799336656
Cuba	1995	24.349030470914137
Cuba	1996	24.052917903066287
Cuba	1997	25.12627761292451
Cuba	1998	24.800749429781696
Cuba	1999	24.28746031746033
Cuba	2000	23.971505889843996
Cuba	2001	24.03854556803994
Cuba	2002	24.690123456790115
Cuba	2003	24.59687786960515
Cuba	2004	24.56867283950617
Cuba	2005	24.426484018264812
Cuba	2006	24.428919330289204
Cuba	2007	24.490689865689866
Cuba	2008	24.208021223470663
Cuba	2009	24.19551872314303
Cuba	2010	23.570776255707774
Cuba	2011	24.078995433789967
Cuba	2012	23.91727383120826
Cuba	2013	24.398173515981732
Cuba	2014	24.10012210012209
Cuba	2015	24.876984126984137
Cuba	2016	24.421117249846525
Cuba	2017	24.349315068493166
Cuba	2018	24.387499999999985
Cuba	2019	24.861652739090072
Cuba	2020	24.021720969089383
Dominican Republic	1995	25.44152046783626
Dominican Republic	1996	25.82919452403694
Dominican Republic	1997	26.336402701043568
Dominican Republic	1998	26.399999999999995
Dominican Republic	1999	26.00506489395381
Dominican Republic	2000	26.021029504080342
Dominican Republic	2001	26.265571205007824
Dominican Republic	2002	26.47322810275456
Dominican Republic	2003	26.543484989167414
Dominican Republic	2004	26.136119025007883
Dominican Republic	2005	26.538888888888895
Dominican Republic	2006	26.714308785529695
Dominican Republic	2007	26.737936507936514
Dominican Republic	2008	26.191570881226042
Dominican Republic	2009	26.34146715776549
Dominican Republic	2010	26.73957382039573
Dominican Republic	2011	26.372557997557998
Dominican Republic	2012	26.395510335917322
Dominican Republic	2013	27.014844804318475
Dominican Republic	2014	27.132923191648036
Dominican Republic	2015	27.296506137865926
Dominican Republic	2016	26.73568075117372
Dominican Republic	2017	26.727884909703093
Dominican Republic	2018	26.475117370892
Dominican Republic	2019	27.246704331450115
Dominican Republic	2020	26.41734417344174
Equador	1995	25.665221579961454
Equador	1996	25.01589853519112
Equador	1997	27.117446393762197
Equador	1998	26.3888888888889
Equador	1999	24.420240415854437
Equador	2000	23.868559900682808
Equador	2001	23.53729281767958
Equador	2002	24.232026143790858
Equador	2003	24.358024691358032
Equador	2004	26.06577645895152
Equador	2005	25.813242009132427
Equador	2006	25.958950617283946
Equador	2007	25.548382173382173
Equador	2008	25.542124542124547
Equador	2009	25.8034188034188
Equador	2010	25.7226851851852
Equador	2011	25.82450532724505
Equador	2012	25.859279609279625
Equador	2013	25.598782343987846
Equador	2014	26.326446280991735
Equador	2015	26.944902319902326
Equador	2016	26.53529772866788
Equador	2017	25.979604261796066
Equador	2018	25.545806251934387
Equador	2019	25.942410015649454
Equador	2020	27.927860696517396
Equador	1995	13.890325670498086
Equador	1996	13.441888207225636
Equador	1997	14.059954382535036
Equador	1998	14.330028328611903
Equador	1999	13.11241065627031
Equador	2000	13.146239554317546
Equador	2001	14.139351851851847
Equador	2002	14.722066604419549
Equador	2003	14.840586419753079
Equador	2004	14.614243323442137
Equador	2005	14.483866057838677
Equador	2006	14.065586419753089
Equador	2007	13.99465811965812
Equador	2008	13.411019536019545
Equador	2009	14.24877899877901
Equador	2010	14.259208103130733
Equador	2011	13.787214611872148
Equador	2012	14.066029143898
Equador	2013	15.669270833333343
Equador	2014	16.024353120243536
Guatemala	1995	19.15458937198068
Guatemala	1996	19.2140461215933
Guatemala	1997	19.742009132420083
Guatemala	1998	19.937198067632842
Guatemala	1999	18.79548229548228
Guatemala	2000	18.805708180708177
Guatemala	2001	19.025436953807727
Guatemala	2002	19.52256458138812
Guatemala	2003	19.572829131652657
Guatemala	2004	19.30524691358026
Guatemala	2005	19.396367521367523
Guatemala	2006	19.20467032967032
Guatemala	2007	19.424145299145298
Guatemala	2008	19.022129371711525
Guatemala	2009	19.53062480763312
Guatemala	2010	19.217047184170475
Guatemala	2011	19.167275494672747
Guatemala	2012	19.095021250758958
Guatemala	2013	19.35114155251142
Guatemala	2014	19.334251606978867
Guatemala	2015	19.73204419889502
Guatemala	2016	19.71608348680172
Guatemala	2017	19.350837138508382
Guatemala	2018	19.38532961931291
Guatemala	2019	19.832250077375424
Guatemala	2020	20.091210613598683
Guyana	1996	28.64236111111111
Guyana	1997	27.055555555555554
Guyana	1998	27.72222222222222
Guyana	1999	28.57528957528956
Guyana	2000	28.13137254901962
Guyana	2001	28.61264367816093
Guyana	2002	28.516255144032908
Guyana	2003	28.341234567901235
Guyana	2004	28.92388451443571
Guyana	2005	28.92738407699039
Guyana	2006	28.459780092592606
Guyana	2010	29.09523809523809
Guyana	2011	28.368243243243242
Haiti	1995	30.164585934248844
Haiti	1996	30.055255255255233
Haiti	1997	30.79523809523808
Haiti	1999	29.10136452241716
Haiti	2000	28.89537037037036
Haiti	2001	29.686073059360734
Haiti	2002	29.9638480392157
Haiti	2003	30.837325349301384
Haiti	2004	30.16285714285714
Haiti	2005	29.827245053272435
Haiti	2006	29.37499999999998
Haiti	2007	29.96639231824416
Haiti	2008	30.228114478114477
Haiti	2009	30.342735042735043
Haiti	2010	29.476812947401204
Haiti	2011	29.284990791896877
Haiti	2012	29.210497835497844
Haiti	2013	29.652641165755924
Haiti	2014	29.505000000000017
Haiti	2015	30.26246334310849
Haiti	2016	29.529890453834117
Haiti	2017	29.43437118437117
Haiti	2018	29.536175710594318
Haiti	2019	28.54235104669886
Haiti	2020	27.652777777777775
Honduras	1995	22.57970328282829
Honduras	1996	21.3868544600939
Honduras	1997	22.257575757575754
Honduras	1998	22.72936064556177
Honduras	1999	21.72158365261814
Honduras	2000	21.738206083178152
Honduras	2001	22.291820987654326
Honduras	2002	22.345766446333013
Honduras	2003	22.086470768288937
Honduras	2004	22.188793377905114
Honduras	2005	22.419648462021346
Honduras	2006	22.067516525023596
Honduras	2007	22.03852056476366
Honduras	2008	21.66620241411329
Honduras	2009	21.862139917695472
Honduras	2010	21.577900214263828
Honduras	2011	21.69071537290716
Honduras	2012	21.67531876138434
Honduras	2013	22.01735159817352
Honduras	2014	22.230463980463963
Honduras	2015	22.835775335775338
Honduras	2016	22.643492940454255
Honduras	2017	21.87214611872145
Honduras	2018	21.0153893505694
Honduras	2019	21.492920898738074
Honduras	2020	23.386593204775025
Nicaragua	1995	26.119241192411923
Nicaragua	1996	26.58644444444445
Nicaragua	1997	27.72800608828007
Nicaragua	1998	28.35879629629629
Nicaragua	1999	27.273046398046393
Nicaragua	2000	27.45802469135802
Nicaragua	2001	27.817918192918196
Nicaragua	2002	27.860648148148144
Nicaragua	2003	27.725598526703507
Nicaragua	2004	27.516203703703706
Nicaragua	2005	27.544230180593825
Nicaragua	2006	27.671104989286814
Nicaragua	2007	27.6242368742369
Nicaragua	2008	27.31859093730602
Nicaragua	2009	27.731684981684968
Nicaragua	2010	27.45367805478609
Nicaragua	2011	27.328907203907235
Nicaragua	2012	27.35114155251145
Nicaragua	2013	27.732572298325714
Nicaragua	2014	28.08295071931439
Nicaragua	2015	28.398430286241897
Nicaragua	2016	28.161922252831378
Nicaragua	2017	27.494672754946716
Nicaragua	2018	27.38086419753087
Nicaragua	2019	27.853296193129022
Nicaragua	2020	28.28711897738446
Panama	1995	26.54840182648403
Panama	1996	26.34547662416513
Panama	1997	27.696042617960398
Panama	1998	27.91166512773163
Panama	1999	27.130189255189276
Panama	2000	27.366879174256223
Panama	2001	26.863942454851557
Panama	2002	27.87638888888889
Panama	2003	27.83502616189595
Panama	2004	27.674868461776523
Panama	2005	27.166819291819298
Panama	2006	26.91043397968606
Panama	2007	27.167129629629628
Panama	2008	26.927529484792043
Panama	2009	27.343406593406595
Panama	2010	27.31098867462505
Panama	2011	26.740791476407928
Panama	2012	27.184729811779004
Panama	2013	27.416666666666675
Panama	2014	27.530915212733387
Panama	2015	28.01246537396123
Panama	2016	27.22885802469135
Panama	2017	26.81940618304255
Panama	2018	26.608635097493057
Panama	2019	27.00309501702261
Panama	2020	27.71890547263681
Peru	1995	19.302283105022834
Peru	1996	18.378111718275658
Peru	1997	22.18386605783868
Peru	1998	20.83456448137889
Peru	1999	19.30586080586081
Peru	2000	18.72328767123288
Peru	2001	18.42730333639422
Peru	2002	19.0131172839506
Peru	2003	18.739564149785153
Peru	2004	19.2103825136612
Peru	2005	19.059969558599683
Peru	2006	19.667884322678823
Peru	2007	18.574023199023205
Peru	2008	19.70985958485959
Peru	2009	19.858821733821735
Peru	2010	19.255098934551008
Peru	2011	19.43181126331811
Peru	2012	20.262750455373414
Peru	2013	18.97579908675798
Peru	2014	19.741758241758248
Peru	2015	20.89837819185646
Suriname	1995	26.486722571628253
Suriname	1996	26.334881320949453
Suriname	1997	26.058665008291868
Suriname	1998	26.57384823848238
Suriname	1999	26.140972222222207
Suriname	2000	26.533854166666682
Suriname	2001	26.410282953761204
Suriname	2002	26.59477124183007
Suriname	2003	27.726041666666674
Suriname	2004	27.354393609295578
Suriname	2005	26.733646322378718
Suriname	2006	26.473137973137966
Suriname	2007	26.3893924135616
Suriname	2008	26.374125874125884
Suriname	2009	26.435220935220933
Suriname	2010	26.973180076628356
Suriname	2011	26.652063492063483
Suriname	2012	26.34669095324835
Suriname	2013	26.175951293759518
Suriname	2014	26.374349556167754
Suriname	2015	26.411782661782667
Suriname	2016	26.71661721068247
Suriname	2017	26.432234432234438
Suriname	2018	26.234497954044684
Suriname	2019	26.580160940885182
Suriname	2020	26.238805970149258
Uruguay	1995	15.348858447488592
Uruguay	1996	15.660443230115355
Uruguay	1997	16.066666666666663
Uruguay	1998	15.468144044321319
Uruguay	1999	15.384310134310132
Uruguay	2000	15.785540334855392
Uruguay	2001	16.60073260073259
Uruguay	2002	16.24243827160493
Uruguay	2003	15.82826887661142
Uruguay	2004	16.606102003642977
Uruguay	2005	16.57214611872146
Uruguay	2006	16.613850837138525
Uruguay	2007	16.01053113553112
Uruguay	2008	16.729415365778987
Uruguay	2009	16.378357753357758
Uruguay	2010	16.624505327245075
Uruguay	2011	16.268188736681886
Uruguay	2012	17.126138433515482
Uruguay	2013	16.45738203957382
Uruguay	2014	17.155219780219788
Uruguay	2015	17.112026862026852
Uruguay	2016	16.493725130088773
Uruguay	2017	17.615525114155258
Uruguay	2018	16.939506172839497
Uruguay	2019	16.77236149798825
Uruguay	2020	20.45895522388059
Venezuela	1995	25.82207001522069
Venezuela	1996	26.883576199149953
Venezuela	1997	26.763318112633193
Venezuela	1998	27.050477069867636
Venezuela	1999	26.15167297979797
Venezuela	2000	26.773186409550068
Venezuela	2001	27.93611111111111
Venezuela	2002	27.7148148148148
Venezuela	2003	27.8440465258647
Venezuela	2004	27.489374620522153
Venezuela	2005	27.933789954337897
Venezuela	2006	27.36797924297925
Venezuela	2007	27.629426129426136
Venezuela	2008	27.63278388278388
Venezuela	2009	28.23687423687423
Venezuela	2010	28.11645299145297
Venezuela	2011	26.91080246913579
Venezuela	2012	27.474043715846975
Venezuela	2013	27.17503805175037
Venezuela	2014	27.022283272283293
Venezuela	2015	27.478573614937247
Venezuela	2016	27.615030674846615
Venezuela	2017	28.24698598892144
Venezuela	2018	26.64984126984126
Venezuela	2019	26.56484149855907
Venezuela	2020	26.812030075187963
US	1995	17.134680134680128
US	1996	16.557528840315737
US	1997	16.57275494672755
US	1998	18.354665438919575
US	1999	18.02960927960928
US	2000	17.37613843351549
US	2001	16.943987823439873
US	2002	17.343490304709132
US	2003	16.98336385836386
US	2004	17.33788706739526
US	2005	17.320243531202443
US	2006	18.054490106544897
US	2007	18.445360195360195
US	2008	17.31456043956045
US	2009	17.100427350427346
US	2010	17.109284627092844
US	2011	17.87899543378994
US	2012	18.470552519732838
US	2013	16.841704718417063
US	2014	16.72785388127853
US	2015	17.990563165905616
US	2016	18.741651487553135
US	2017	18.426027397260267
US	2018	17.966818873668203
US	2019	18.624961948249602
US	2020	13.90630182421227
US	1995	15.542770167427692
US	1996	15.315573770491813
US	1997	15.389497716894978
US	1998	17.44629116651276
US	1999	16.854700854700845
US	2000	16.301457194899825
US	2001	15.767732115677305
US	2002	16.428439519852276
US	2003	15.78418803418804
US	2004	16.141621129326047
US	2005	16.3834094368341
US	2006	16.802739726027394
US	2007	17.47649572649572
US	2008	16.200854700854705
US	2009	16.32234432234431
US	2010	16.354946727549482
US	2011	16.674429223744305
US	2012	17.54417122040072
US	2013	15.87153729071535
US	2014	15.973668188736674
US	2015	17.649467275494665
US	2016	18.00121432908319
US	2017	17.69512937595128
US	2018	17.194520547945203
US	2019	17.452054794520553
US	2020	11.980099502487565
US	1995	19.286910197869112
US	1996	18.594735231098873
US	1997	18.842313546423142
US	1998	20.076023391812868
US	1999	19.635989010989007
US	2000	19.429113539769286
US	2001	19.256316590563166
US	2002	19.093567251461998
US	2003	19.386605783866067
US	2004	19.70112325440193
US	2005	19.45768645357687
US	2006	19.79391171993912
US	2007	19.527014652014657
US	2008	19.04733637747337
US	2009	19.41132478632481
US	2010	18.65783866057838
US	2011	19.755555555555546
US	2012	20.11156648451731
US	2013	19.085996955859965
US	2014	18.16605783866058
US	2015	19.930593607305948
US	2016	19.963418336369156
US	2017	20.318264840182657
US	2018	20.111415525114147
US	2019	20.44048706240485
US	2020	16.42164179104477
US	1995	18.386453576864525
US	1996	17.08664772727272
US	1997	17.73622526636225
US	1998	19.303477993228675
US	1999	18.525488400488396
US	2000	18.275956284153015
US	2001	17.84657534246576
US	2002	18.228531855955673
US	2003	17.824505327245053
US	2004	19.178202792956892
US	2005	18.27275494672755
US	2006	18.74048706240489
US	2007	19.23092185592186
US	2008	18.338064713064703
US	2009	18.209213345576988
US	2010	17.870319634703193
US	2011	18.861187214611874
US	2012	19.49483910139649
US	2013	18.471841704718432
US	2014	17.993554327808468
US	2015	19.583713850837142
US	2016	19.892228293867625
US	2017	19.799847792998488
US	2018	18.978386605783868
US	2019	19.742161339421607
US	2020	15.72761194029851
US	1995	3.0754946727549446
US	1996	1.685640558591379
US	1997	3.6112633181126306
US	1998	3.2054478301015648
US	1999	1.5982905982905957
US	2000	3.5160898603521553
US	2001	3.043378995433786
US	2002	4.006771314250538
US	2003	4.096042617960429
US	2004	3.7973588342440774
US	2005	4.1817351598173556
US	2006	2.2920852359208506
US	2007	2.8054029304029275
US	2008	1.5885225885225853
US	2009	2.6301892551892516
US	2010	3.130745814307458
US	2011	2.7809741248097395
US	2012	1.6731936854887657
US	2013	3.6732115677321153
US	2014	4.900608828006094
US	2015	4.534246575342467
US	2016	5.34411050394657
US	2017	3.2879756468797603
US	2018	4.907610350076108
US	2019	6.00867579908676
US	2020	-4.4419568822553845
US	1995	-1.9890410958904117
US	1996	-4.013509411050396
US	1997	-1.7353120243531226
US	1998	-1.6129578331794399
US	1999	-4.347374847374849
US	2000	-1.992865816636303
US	2001	-1.7914764079147645
US	2002	-0.78393351800554
US	2003	-1.463013698630134
US	2004	-1.635094110503947
US	2005	-1.535920852359204
US	2006	-3.1837138508371363
US	2007	-2.198412698412696
US	2008	-3.265905631659056
US	2009	-1.998321123321121
US	2010	-1.59056316590563
US	2011	-2.1817351598173493
US	2012	-4.156193078324229
US	2013	-1.6611872146118705
US	2014	-0.28127853881278764
US	2015	-0.7464231354642309
US	2016	-0.10959319975713161
US	2017	-0.9951293759512928
US	2018	-0.48432267884322444
US	2019	0.6371385083713813
US	2020	-13.182006633499173
US	1995	5.544413919413919
US	1996	4.504857316332723
US	1997	6.595433789954339
US	1998	5.941520467836259
US	1999	5.795482295482303
US	2000	5.651183970856103
US	2001	5.66651445966515
US	2002	5.605417051400432
US	2003	5.729375951293763
US	2004	6.615057680631452
US	2005	6.475494672754952
US	2006	4.667579908675801
US	2007	5.1124847374847375
US	2008	4.61614774114774
US	2009	5.315018315018316
US	2010	5.958447488584469
US	2011	4.934550989345508
US	2012	4.635245901639344
US	2013	5.888127853881273
US	2014	6.267579908675796
US	2015	7.05631659056316
US	2016	7.1774438372799025
US	2017	5.411872146118723
US	2018	6.184170471841697
US	2019	6.9328767123287705
US	2020	1.483416252072968
US	1995	8.175342465753427
US	1996	8.899493510604614
US	1997	7.79756468797564
US	1998	7.178054786088024
US	1999	8.047575199508906
US	2000	8.846690953248332
US	2001	8.554642313546418
US	2002	8.859495229301324
US	2003	9.157790021426383
US	2004	9.731934731934729
US	1995	23.52404870624048
US	1996	24.07710989678204
US	1997	23.82063054790329
US	1998	22.69128962757771
US	1999	23.516330891330874
US	2000	23.89374620522162
US	2001	24.364383561643844
US	2002	24.451985226223428
US	2003	24.724984653161467
US	2004	24.04675166970248
US	2005	24.189954337899547
US	2006	24.169254185692544
US	2007	24.6195054945055
US	2008	24.06757990867577
US	2009	24.58943833943834
US	2010	23.961891643709823
US	2011	24.037851037851027
US	2012	24.846575342465755
US	2013	24.508219178082182
US	2014	25.21141552511416
US	2015	24.85729548229549
US	2016	25.030661809350345
US	2017	25.313546423135463
US	2018	24.818417047184166
US	2019	23.95951293759515
US	2020	18.70593149540518
US	1995	21.111415525114147
US	1996	21.339438339438335
US	1997	20.91217656012174
US	1998	20.020775623268715
US	1999	20.833638583638592
US	2000	21.061475409836078
US	2001	20.91948249619484
US	2002	21.193444136657426
US	2003	21.64468864468865
US	2004	20.87431693989072
US	2005	21.467427701674268
US	2006	21.092694063926942
US	2007	21.38598901098901
US	2008	20.915293040293033
US	2009	21.820818070818074
US	2010	21.103305785123986
US	2011	20.942009132420104
US	2012	21.676533090467526
US	2013	21.601826484018268
US	2014	22.28706240487062
US	2015	21.806697108066977
US	2016	22.21098967820278
US	2017	22.857448107448107
US	2018	22.008980213089806
US	2019	21.12267884322679
US	2020	16.47056384742952
US	1995	24.632420091324214
US	1996	24.86883991429446
US	1997	24.38414447505355
US	1998	23.52831640504768
US	1999	24.191820987654324
US	2000	24.477258852258863
US	2001	24.389497716894972
US	2002	23.980401234567893
US	2003	24.55016928285626
US	2004	23.466142910587337
US	2005	24.441323345817718
US	2006	24.710940825883355
US	1995	15.814003044140035
US	1996	15.083333333333327
US	1997	15.69771689497717
US	1998	17.904893813481063
US	1999	17.137667887667877
US	2000	16.46053430479659
US	2001	16.789802130898032
US	2002	16.014773776546612
US	2003	16.328895010713197
US	2004	16.51639344262295
US	2005	17.06621004566211
US	2006	17.54033485540335
US	2007	16.799450549450555
US	2008	15.986263736263723
US	2009	16.06501831501832
US	2010	16.876103500761023
US	2011	17.826331811263312
US	2012	18.76851851851851
US	2013	16.239421613394217
US	2014	15.773211567732117
US	2015	16.888127853881276
US	2016	17.721918639951415
US	2017	17.746575342465743
US	2018	16.765753424657536
US	2019	16.692085235920867
US	2020	11.45771144278608
US	1995	16.89649923896498
US	1996	16.428051001821494
US	1997	16.625114155251154
US	1998	18.576273787599753
US	1999	17.618284493284502
US	2000	16.86885245901641
US	2001	16.799391171993925
US	2002	16.345644813788855
US	2003	16.656898656898658
US	2004	16.951123254401942
US	2005	17.695890410958906
US	2006	17.952663622526646
US	2007	17.70482295482295
US	2008	16.587912087912088
US	2009	16.523046398046418
US	2010	17.48219178082192
US	2011	17.606088280060888
US	2012	18.57012750455374
US	2013	16.41978691019787
US	2014	16.02968036529681
US	2015	17.614611872146117
US	2016	18.180327868852473
US	2017	17.353272450532714
US	2018	16.560730593607303
US	2019	16.5875190258752
US	2020	11.47222222222222
US	1995	18.08219178082192
US	1996	18.394505160898618
US	1997	18.310045662100464
US	1998	16.87396121883657
US	1999	17.28846153846153
US	2000	17.82452944748025
US	2001	18.391171993911716
US	2002	17.931979070483216
US	2003	18.572237526782978
US	2004	18.168184578020647
US	2005	18.24535768645358
US	2006	17.825722983257233
US	2007	17.9374236874237
US	2008	18.286757990867574
US	2009	18.21382783882782
US	2010	17.71263318112633
US	2011	17.382496194824956
US	2012	19.115209471766853
US	2013	19.193911719939095
US	2014	20.492846270928453
US	2015	19.112937595129367
US	2016	18.942926533090475
US	2017	19.02937595129376
US	2018	19.307458143074577
US	2019	18.940943683409433
US	2020	14.067164179104477
US	1995	16.818264840182643
US	1996	17.388129933211918
US	1997	17.944901065448995
US	1998	16.551708217913205
US	1999	16.63812576312577
US	2000	16.887826350941115
US	2001	16.173211567732142
US	2002	16.280086180363188
US	2003	16.991888582797678
US	2004	17.0256527018822
US	2005	16.859208523592084
US	2006	17.233789954337905
US	2007	16.690781440781436
US	2008	17.210806697108065
US	2009	16.71932234432235
US	2010	16.261339421613393
US	2011	16.295281582952818
US	2012	17.061020036429873
US	2013	17.226484018264856
US	2014	18.49360730593606
US	2015	18.265144596651446
US	2016	17.857468123861565
US	2017	17.937138508371373
US	2018	18.034094368340938
US	2019	17.405479452054788
US	2020	16.26865671641791
US	1995	16.062019082794706
US	1996	16.73907103825136
US	1997	16.82998477929984
US	1998	15.120012277470844
US	1999	14.87240537240537
US	2000	15.423649058894961
US	2001	15.997260273972605
US	2002	15.437654320987644
US	2003	16.18772893772893
US	2004	16.043564055859136
US	2005	15.795433789954377
US	2006	15.418112633181137
US	2007	15.405830280830275
US	2008	15.567123287671238
US	2009	15.759615384615397
US	2010	15.511111111111106
US	2011	15.018721461187214
US	2012	15.856557377049185
US	2013	15.84672754946728
US	2014	17.341400304414012
US	2015	17.02480974124811
US	2016	16.517911353976935
US	2017	16.554033485540337
US	2018	15.97108066971083
US	2019	16.196651445966523
US	2020	12.857794361525707
US	1995	17.323439878234396
US	1996	17.67577413479053
US	1997	18.248249619482507
US	1998	17.084025854108948
US	1999	16.47970085470085
US	2000	17.22890103217972
US	2001	16.523744292237442
US	2002	16.529085872576175
US	2003	17.374389499389494
US	2004	17.845476624165148
